# Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
1186.5	6.3	51.4	-1.0	-1.9	919.1	51.1
1187.5	8.5	41.2	1.3	-0.1	945.1	55.0
1188.5	10.1	34.1	0.4	-0.5	950.5	56.2
1189.5	10.9	31.8	0.7	-0.4	935.1	53.3
1190.5	11.1	31.8	0.3	0.0	885.3	50.6
1191.5	10.2	35.9	0.2	0.0	772.5	44.9
1192.5	8.4	39.0	0.0	-0.4	546.1	35.2
1193.5	6.2	43.1	0.0	-0.1	0.0	1.4
1194.5	5.5	51.6	-0.1	-0.3	0.0	0.0
1195.5	4.9	52.1	-0.8	-0.2	0.0	0.0
1196.5	4.3	53.0	0.7	-1.7	0.0	0.0
1197.5	3.6	56.3	-0.1	-0.2	0.0	0.0
1198.5	3.0	58.4	0.5	-0.1	0.0	0.0
1199.5	2.3	60.2	0.0	-0.1	0.0	0.0
1200.5	1.8	62.1	0.0	-0.3	0.0	0.0
1201.5	1.2	63.6	-0.1	-0.1	0.0	0.0
1202.5	0.6	65.9	-0.5	0.0	0.0	0.0
1203.5	0.3	67.3	-0.4	0.1	0.0	0.0
1204.5	0.0	69.0	-0.3	0.0	0.0	0.0
1205.5	-0.3	68.7	0.1	-0.8	0.0	0.0
1206.5	-0.5	70.8	-0.5	-1.5	0.0	0.0
1207.5	0.0	70.7	-0.1	-0.6	0.0	14.7
1208.5	1.3	71.5	0.3	0.0	0.0	77.8
1209.5	2.7	65.6	-0.1	-0.3	21.3	145.2
1210.5	4.7	63.7	0.4	-1.0	155.8	214.7
1211.5	6.6	59.9	-0.3	-2.1	188.3	262.7
1212.5	7.6	59.7	-0.1	-1.6	139.9	266.3
1213.5	8.4	57.7	-0.4	-2.1	294.4	203.9
1214.5	8.8	55.4	-0.8	-1.4	404.1	153.4
1215.5	9.0	60.7	-0.6	1.7	676.2	98.1
1216.5	8.0	63.4	0.4	0.7	300.7	57.5
1217.5	6.5	69.6	2.1	0.4	0.0	7.4
1218.5	6.3	68.8	1.9	2.2	0.0	0.0
1219.5	6.2	70.5	2.2	3.1	0.0	0.0
1220.5	6.0	72.9	-0.1	2.4	0.0	0.0
1221.5	5.9	73.7	0.7	0.1	0.0	0.0
1222.5	5.7	73.9	0.1	0.4	0.0	0.0
1223.5	5.5	74.1	0.5	-0.4	0.0	0.0
1224.5	5.6	74.1	0.6	-0.4	0.0	0.0
1225.5	5.8	77.9	0.0	-1.3	0.0	0.0
1226.5	5.9	80.9	-0.7	-1.5	0.0	0.0
1227.5	6.0	79.2	-1.3	0.3	0.0	0.0
1228.5	6.1	78.4	-1.6	2.4	0.0	0.0
1229.5	6.1	78.0	-1.9	1.5	0.0	0.0
1230.5	6.2	76.6	-1.0	1.3	0.0	0.0
1231.5	6.4	76.9	-1.2	1.1	0.0	8.1
1232.5	6.7	84.3	-0.8	0.2	0.0	26.4
1233.5	7.2	84.2	-0.5	0.6	0.0	46.3
1234.5	7.8	84.2	-2.7	1.9	0.0	63.0
1235.5	8.3	84.2	-1.5	-0.5	0.0	75.1
1236.5	8.6	84.1	-2.7	-2.7	0.0	75.6
1237.5	8.8	71.4	-1.5	-1.9	0.0	71.3
1238.5	8.9	68.8	1.2	-0.5	0.0	53.0
1239.5	8.4	85.4	-0.2	-1.1	0.0	35.5
1240.5	8.6	84.1	0.0	-0.5	0.0	17.2
1241.5	8.3	84.2	0.5	0.1	0.0	0.9
1242.5	8.1	87.7	0.0	0.2	0.0	0.0
1243.5	7.8	84.2	-0.5	0.6	0.0	0.0
1244.5	7.6	87.7	-0.2	0.6	0.0	0.0
1245.5	7.3	87.7	-0.1	0.5	0.0	0.0
1246.5	7.0	84.2	0.3	-0.3	0.0	0.0
1247.5	6.8	87.8	-0.3	-0.4	0.0	0.0
1248.5	5.8	87.8	-0.3	-0.3	0.0	0.0
1249.5	4.7	87.9	-0.2	-0.1	0.0	0.0
1250.5	3.7	87.9	0.0	0.0	0.0	0.0
1251.5	3.1	88.0	-0.1	0.0	0.0	0.0
1252.5	2.6	88.0	0.0	0.0	0.0	0.0
1253.5	2.2	89.3	0.1	-0.1	0.0	0.0
1254.5	2.2	91.2	0.0	0.1	0.0	0.0
1255.5	3.1	89.9	0.1	0.1	136.5	32.0
1256.5	4.9	84.4	0.4	0.0	273.6	86.2
1257.5	6.8	67.5	-0.4	-0.6	170.5	182.0
1258.5	8.7	57.1	-0.7	-4.2	311.9	188.1
1259.5	10.3	51.5	1.1	-3.1	321.6	221.3
1260.5	11.4	49.2	0.7	-0.8	295.9	231.1
1261.5	12.1	45.8	0.4	-0.6	184.3	257.9
1262.5	12.2	46.5	0.6	-0.3	140.3	206.6
1263.5	11.6	46.5	-0.3	-1.0	118.0	135.5
1264.5	10.6	50.0	-1.1	-3.7	40.6	61.8
1265.5	9.2	54.4	-0.1	-5.8	0.0	1.0
1266.5	8.1	61.2	-0.1	-6.2	0.0	0.0
1267.5	6.9	65.6	5.0	-1.4	0.0	0.0
1268.5	5.8	67.8	1.0	-0.3	0.0	0.0
1269.5	4.6	72.8	1.0	-0.3	0.0	0.0
1270.5	3.5	71.7	-0.1	-0.8	0.0	0.0
1271.5	2.3	80.3	-0.5	-0.1	0.0	0.0
1272.5	1.3	82.2	-1.0	-0.1	0.0	0.0
1273.5	0.2	87.3	-0.1	-0.1	0.0	0.0
1274.5	-0.9	87.7	-0.4	-1.2	0.0	0.0
1275.5	-1.5	90.2	-3.8	-0.2	0.0	0.0
1276.5	-2.1	92.9	-2.0	-2.6	0.0	0.0
1277.5	-2.5	92.0	-0.7	-2.3	0.0	0.0
1278.5	-2.5	91.7	0.0	-1.6	0.0	0.0
1279.5	-1.1	86.9	-0.3	-1.6	351.8	33.7
1280.5	1.6	83.6	6.1	-0.8	672.8	45.6
1281.5	4.5	63.7	0.6	2.3	827.3	49.5
1282.5	7.3	56.2	0.4	1.0	871.6	56.1
1283.5	9.5	47.7	1.2	1.3	895.0	60.9
1284.5	11.2	40.7	-0.4	0.3	880.4	65.8
1285.5	12.2	37.4	-0.1	0.8	866.1	62.0
1286.5	12.5	36.7	-1.0	1.8	808.9	58.9
1287.5	11.9	38.6	-0.1	1.3	711.8	52.8
1288.5	10.3	39.8	-0.6	1.5	478.3	41.5
1289.5	8.3	44.0	0.0	1.6	0.0	2.1
1290.5	7.3	53.7	0.0	0.2	0.0	0.0
1291.5	6.4	57.3	-0.2	0.1	0.0	0.0
1292.5	5.5	61.9	-0.4	0.7	0.0	0.0
1293.5	4.6	67.6	0.0	0.2	0.0	0.0
1294.5	3.7	70.1	0.0	0.0	0.0	0.0
1295.5	2.8	77.5	0.3	0.0	0.0	0.0
1296.5	2.1	79.3	0.0	0.1	0.0	0.0
1297.5	1.4	78.9	0.0	0.0	0.0	0.0
1298.5	0.7	80.9	0.2	0.0	0.0	0.0
1299.5	0.4	81.1	0.1	0.0	0.0	0.0
1300.5	0.0	81.7	0.0	-0.1	0.0	0.0
1301.5	-0.2	83.2	0.0	-0.5	0.0	0.0
1302.5	-0.2	83.3	0.5	-1.5	0.0	0.0
1303.5	1.0	81.7	-1.2	-5.1	194.0	34.9
1304.5	3.3	75.2	2.1	0.0	361.8	82.0
1305.5	5.5	61.4	1.4	-1.1	304.4	149.3
1306.5	7.7	53.0	1.9	-1.5	396.4	177.1
1307.5	9.6	44.1	0.1	-1.8	419.8	203.6
1308.5	10.8	40.0	-0.6	-2.3	312.4	227.5
1309.5	11.5	40.2	-2.4	0.2	185.5	264.8
1310.5	11.7	39.6	0.1	-3.3	308.1	167.2
1311.5	11.3	40.4	-2.3	-2.3	331.2	109.0
1312.5	10.2	40.7	-0.3	-2.1	188.2	63.1
1313.5	8.6	47.2	-0.8	-0.7	0.0	1.3
1314.5	7.6	56.4	0.1	-0.8	0.0	0.0
1315.5	6.5	59.8	-1.6	-1.8	0.0	0.0
1316.5	5.5	63.6	-1.7	0.5	0.0	0.0
1317.5	4.4	68.1	-1.8	-0.4	0.0	0.0
1318.5	3.4	71.6	-0.1	-0.2	0.0	0.0
1319.5	2.4	77.1	0.2	-0.2	0.0	0.0
1320.5	1.3	78.7	-0.1	-0.2	0.0	0.0
1321.5	0.3	81.1	0.6	-0.1	0.0	0.0
1322.5	-0.8	84.5	1.6	-0.2	0.0	0.0
1323.5	-1.3	85.7	-0.3	4.3	0.0	0.0
1324.5	-1.9	86.8	1.0	2.7	0.0	0.0
1325.5	-2.2	88.5	-0.1	1.3	0.0	0.0
1326.5	-2.3	83.7	-0.1	0.3	0.0	0.1
1327.5	-0.7	78.2	-0.1	0.4	341.8	35.2
1328.5	2.0	73.4	-0.2	0.6	568.3	62.0
1329.5	4.9	56.3	-0.2	0.7	722.6	69.4
1330.5	7.6	44.9	0.0	1.1	800.5	77.4
1331.5	10.0	40.3	-0.1	1.3	873.6	67.6
1332.5	11.8	36.7	1.2	0.4	868.0	70.9
